MsgID.LOCAL_POSITION,1520303125.9482470,-0.1378164,-0.0157135,-3.9626956
MsgID.LOCAL_VELOCITY,1520303125.9482470,-0.0299600,-0.0393477,-4.0020924
MsgID.GLOBAL_POSITION,1520303125.9774561,-121.9939649,37.4137441,4.1540000
MsgID.LOCAL_VELOCITY,1520303125.9774561,-0.0200000,-0.0300000,-4.0100000
MsgID.STATE,1520303126.1140430,True,True
MsgID.GLOBAL_HOME,1520303126.1866341,-121.9939651,37.4137458,0.0000000
MsgID.LOCAL_POSITION,1520303126.1984661,-0.2911934,0.0202148,-4.9553804
MsgID.LOCAL_VELOCITY,1520303126.1984661,-0.0226063,-0.0274073,-4.0937085
MsgID.GLOBAL_POSITION,1520303126.2296009,-121.9939652,37.4137432,5.0910000
MsgID.LOCAL_VELOCITY,1520303126.2296009,-0.0100000,-0.0200000,-4.1000000
MsgID.LOCAL_POSITION,1520303126.4483180,-0.2993942,-0.2079694,-6.0154271
MsgID.LOCAL_VELOCITY,1520303126.4483180,0.0042396,-0.0134456,-3.5020998
MsgID.GLOBAL_POSITION,1520303126.4786630,-121.9939675,37.4137432,6.1260000
MsgID.LOCAL_VELOCITY,1520303126.4786630,0.0000000,-0.0100000,-3.1300000
MsgID.LOCAL_POSITION,1520303126.6995850,-0.1703221,-0.1420318,-6.5560908
MsgID.LOCAL_VELOCITY,1520303126.6995850,0.0460167,-0.0111567,-0.9295762
MsgID.GLOBAL_POSITION,1520303126.7282500,-121.9939665,37.4137445,6.5770000
MsgID.LOCAL_VELOCITY,1520303126.7282500,0.0600000,-0.0100000,-0.7100000
MsgID.LOCAL_POSITION,1520303126.9488001,-0.0760128,0.0228742,-6.6032276
MsgID.LOCAL_VELOCITY,1520303126.9488001,0.5157695,-0.0066461,0.4835288
MsgID.GLOBAL_POSITION,1520303126.9776850,-121.9939646,37.4137452,6.5850000
MsgID.LOCAL_VELOCITY,1520303126.9776850,0.6400000,0.0000000,0.6100000
MsgID.STATE,1520303127.1128130,True,True
MsgID.GLOBAL_HOME,1520303127.1851799,-121.9939651,37.4137458,0.0000000
MsgID.LOCAL_POSITION,1520303127.2003930,0.1265949,0.0397312,-6.4043441
MsgID.LOCAL_VELOCITY,1520303127.2003930,1.3507928,-0.0118501,1.1835999
MsgID.GLOBAL_POSITION,1520303127.2286890,-121.9939649,37.4137475,6.3680000
MsgID.LOCAL_VELOCITY,1520303127.2286890,1.4600000,-0.0100000,1.2200000
MsgID.LOCAL_POSITION,1520303127.4504399,0.6609666,-0.1169896,-6.1066437
MsgID.LOCAL_VELOCITY,1520303127.4504399,2.1999979,-0.0123481,1.4491805
MsgID.GLOBAL_POSITION,1520303127.4801762,-121.9939665,37.4137523,6.0700000
MsgID.LOCAL_VELOCITY,1520303127.4801762,2.2900000,-0.0100000,1.4600000
MsgID.LOCAL_POSITION,1520303127.6989141,1.1951830,-0.1574400,-5.7340698
MsgID.LOCAL_VELOCITY,1520303127.6989141,3.0820432,0.0086688,1.5895749
MsgID.GLOBAL_POSITION,1520303127.7315378,-121.9939670,37.4137572,5.6900000
MsgID.LOCAL_VELOCITY,1520303127.7315378,3.1600000,0.0100000,1.6100000
MsgID.LOCAL_POSITION,1520303127.9507639,2.0105228,-0.2527142,-5.3568749
MsgID.LOCAL_VELOCITY,1520303127.9507639,3.7947085,0.0275790,1.7085161
MsgID.GLOBAL_POSITION,1520303127.9821451,-121.9939680,37.4137661,5.2780000
MsgID.LOCAL_VELOCITY,1520303127.9821451,3.9400000,0.0200000,1.7000000
MsgID.STATE,1520303128.1146231,True,True
MsgID.GLOBAL_HOME,1520303128.1864269,-121.9939651,37.4137458,0.0000000
MsgID.LOCAL_POSITION,1520303128.1996548,3.3052087,-0.1891153,-4.9718690
MsgID.LOCAL_VELOCITY,1520303128.1996548,4.6728621,0.0449953,1.4065388
MsgID.GLOBAL_POSITION,1520303128.2320471,-121.9939671,37.4137776,4.9170000
MsgID.LOCAL_VELOCITY,1520303128.2320471,4.9200000,0.0500000,1.1700000
MsgID.LOCAL_POSITION,1520303128.4510021,4.4701562,-0.1828444,-4.8236361
MsgID.LOCAL_VELOCITY,1520303128.4510021,6.0431838,0.0727424,0.0399336
MsgID.GLOBAL_POSITION,1520303128.4815381,-121.9939669,37.4137884,4.8340000
MsgID.LOCAL_VELOCITY,1520303128.4815381,6.2700000,0.0700000,-0.1800000
MsgID.LOCAL_POSITION,1520303128.7011621,6.1238341,0.0509898,-4.9607992
MsgID.LOCAL_VELOCITY,1520303128.7011621,6.9452558,0.0791178,-0.5405632
MsgID.GLOBAL_POSITION,1520303128.7326369,-121.9939642,37.4138032,4.9830000
MsgID.LOCAL_VELOCITY,1520303128.7326369,7.0100000,0.0700000,-0.5300000
MsgID.LOCAL_POSITION,1520303128.9499860,7.9510159,0.1222669,-5.0852556
MsgID.LOCAL_VELOCITY,1520303128.9499860,7.1711836,0.0457136,-0.0995657
MsgID.GLOBAL_POSITION,1520303128.9830191,-121.9939638,37.4138206,5.0920000
MsgID.LOCAL_VELOCITY,1520303128.9830191,7.1900000,0.0300000,0.0100000
MsgID.STATE,1520303129.1148591,True,True
MsgID.GLOBAL_HOME,1520303129.1866419,-121.9939651,37.4137458,0.0000000
MsgID.LOCAL_POSITION,1520303129.2012239,9.8892384,0.1657286,-5.0741224
MsgID.LOCAL_VELOCITY,1520303129.2012239,7.3234534,-0.0144998,0.4006730
MsgID.GLOBAL_POSITION,1520303129.2322869,-121.9939631,37.4138369,5.0650000
MsgID.LOCAL_VELOCITY,1520303129.2322869,7.3700000,-0.0200000,0.4000000
MsgID.LOCAL_POSITION,1520303129.4515269,11.8730249,0.1026264,-4.9887328
MsgID.LOCAL_VELOCITY,1520303129.4515269,7.7611270,-0.0859348,0.3250026
MsgID.GLOBAL_POSITION,1520303129.4836850,-121.9939642,37.4138544,4.9820000
MsgID.LOCAL_VELOCITY,1520303129.4836850,7.7900000,-0.0900000,0.3100000
MsgID.LOCAL_POSITION,1520303129.7026880,13.7801323,-0.1144543,-4.9520831
MsgID.LOCAL_VELOCITY,1520303129.7026880,8.0983295,-0.1161592,0.0654085
MsgID.GLOBAL_POSITION,1520303129.7340491,-121.9939667,37.4138727,4.9510000
MsgID.LOCAL_VELOCITY,1520303129.7340491,8.1300000,-0.1000000,0.0100000
MsgID.LOCAL_POSITION,1520303129.9529531,15.7184973,-0.1683468,-4.9614697
MsgID.LOCAL_VELOCITY,1520303129.9529531,8.1906481,0.0040662,-0.1554322
MsgID.GLOBAL_POSITION,1520303129.9841390,-121.9939669,37.4138895,4.9650000
MsgID.LOCAL_VELOCITY,1520303129.9841390,8.1700000,0.0200000,-0.1600000
MsgID.STATE,1520303130.1143060,True,True
MsgID.GLOBAL_HOME,1520303130.1875980,-121.9939651,37.4137458,0.0000000
MsgID.LOCAL_POSITION,1520303130.2027919,17.4138851,-0.0680642,-4.9942231
MsgID.LOCAL_VELOCITY,1520303130.2027919,7.6924653,0.1592662,-0.1534842
MsgID.GLOBAL_POSITION,1520303130.2331131,-121.9939656,37.4139056,4.9960000
MsgID.LOCAL_VELOCITY,1520303130.2331131,7.4400000,0.1700000,-0.0800000
MsgID.LOCAL_POSITION,1520303130.4522700,19.2991123,0.0082835,-4.9859385
MsgID.LOCAL_VELOCITY,1520303130.4522700,5.6240859,0.1500572,-0.0823156
MsgID.GLOBAL_POSITION,1520303130.4850528,-121.9939649,37.4139213,4.9830000
MsgID.LOCAL_VELOCITY,1520303130.4850528,5.3500000,0.1400000,-0.0500000
MsgID.LOCAL_POSITION,1520303130.7030289,20.5239811,0.0521488,-4.9654055
MsgID.LOCAL_VELOCITY,1520303130.7030289,3.9105027,0.3544355,-0.0456098
MsgID.GLOBAL_POSITION,1520303130.7336571,-121.9939644,37.4139315,4.9620000
MsgID.LOCAL_VELOCITY,1520303130.7336571,3.7700000,0.4400000,-0.0600000
MsgID.LOCAL_POSITION,1520303130.9542780,21.4075203,0.2833856,-4.9564266
MsgID.LOCAL_VELOCITY,1520303130.9542780,2.9377356,1.4858736,-0.1923122
MsgID.GLOBAL_POSITION,1520303130.9845910,-121.9939613,37.4139394,4.9570000
MsgID.LOCAL_VELOCITY,1520303130.9845910,2.8300000,1.6400000,-0.1900000
MsgID.STATE,1520303131.1163230,True,True
MsgID.GLOBAL_HOME,1520303131.1878409,-121.9939651,37.4137458,0.0000000
MsgID.LOCAL_POSITION,1520303131.2035971,22.0160484,0.7923632,-4.9734049
MsgID.LOCAL_VELOCITY,1520303131.2035971,2.1448510,2.5876334,-0.2294339
MsgID.GLOBAL_POSITION,1520303131.2351239,-121.9939554,37.4139444,4.9760000
MsgID.LOCAL_VELOCITY,1520303131.2351239,2.0500000,2.7000000,-0.2400000
MsgID.LOCAL_POSITION,1520303131.4560990,22.2896500,1.3027275,-4.9926643
MsgID.LOCAL_VELOCITY,1520303131.4560990,1.5249835,3.3194153,-0.1837702
MsgID.GLOBAL_POSITION,1520303131.4857841,-121.9939487,37.4139469,4.9950000
MsgID.LOCAL_VELOCITY,1520303131.4857841,1.4000000,3.4500000,-0.1400000
MsgID.LOCAL_POSITION,1520303131.7053289,22.6835098,2.5203581,-5.0020084
MsgID.LOCAL_VELOCITY,1520303131.7053289,0.8161088,4.1842842,-0.0960505
MsgID.GLOBAL_POSITION,1520303131.7353160,-121.9939361,37.4139501,5.0020000
MsgID.LOCAL_VELOCITY,1520303131.7353160,0.7900000,4.2100000,-0.0800000
MsgID.LOCAL_POSITION,1520303131.9560370,22.9525185,3.6865902,-4.9951577
MsgID.LOCAL_VELOCITY,1520303131.9560370,0.3307340,4.7737145,0.0282546
MsgID.GLOBAL_POSITION,1520303131.9849019,-121.9939219,37.4139525,4.9940000
MsgID.LOCAL_VELOCITY,1520303131.9849019,0.2500000,4.8700000,0.0000000
MsgID.STATE,1520303132.1145101,True,True
MsgID.GLOBAL_HOME,1520303132.1880782,-121.9939651,37.4137458,0.0000000
MsgID.LOCAL_POSITION,1520303132.2063351,22.8872356,4.9198771,-4.9981270
MsgID.LOCAL_VELOCITY,1520303132.2063351,-0.1884461,5.4400697,-0.0344966
MsgID.GLOBAL_POSITION,1520303132.2350380,-121.9939083,37.4139517,4.9990000
MsgID.LOCAL_VELOCITY,1520303132.2350380,-0.2300000,5.4800000,-0.0100000
MsgID.LOCAL_POSITION,1520303132.4546869,22.7980480,6.2322750,-5.0091753
MsgID.LOCAL_VELOCITY,1520303132.4546869,-0.5519760,5.9042306,0.0655477
MsgID.GLOBAL_POSITION,1520303132.4856250,-121.9938933,37.4139510,5.0080000
MsgID.LOCAL_VELOCITY,1520303132.4856250,-0.5800000,5.9400000,0.0700000
MsgID.LOCAL_POSITION,1520303132.7052670,22.8078403,7.8921595,-5.0114160
MsgID.LOCAL_VELOCITY,1520303132.7052670,-0.8761917,6.3906970,0.0503268
MsgID.GLOBAL_POSITION,1520303132.7351360,-121.9938739,37.4139510,5.0120000
MsgID.LOCAL_VELOCITY,1520303132.7351360,-0.9100000,6.4400000,0.0400000
MsgID.LOCAL_POSITION,1520303132.9549861,22.5492306,9.6196880,-5.0123224
MsgID.LOCAL_VELOCITY,1520303132.9549861,-1.2394652,6.8316607,0.0659955
MsgID.GLOBAL_POSITION,1520303132.9869881,-121.9938552,37.4139485,5.0120000
MsgID.LOCAL_VELOCITY,1520303132.9869881,-1.2700000,6.8600000,0.0700000
MsgID.STATE,1520303133.1161311,True,True
MsgID.GLOBAL_HOME,1520303133.1865301,-121.9939651,37.4137458,0.0000000
MsgID.LOCAL_POSITION,1520303133.2061350,22.1371460,11.2495632,-4.9910779
MsgID.LOCAL_VELOCITY,1520303133.2061350,-1.5093762,7.1402483,0.1728573
MsgID.GLOBAL_POSITION,1520303133.2368739,-121.9938361,37.4139445,4.9870000
MsgID.LOCAL_VELOCITY,1520303133.2368739,-1.5300000,7.1800000,0.1600000
MsgID.LOCAL_POSITION,1520303133.4553931,21.5562859,13.1695347,-4.9662566
MsgID.LOCAL_VELOCITY,1520303133.4553931,-1.7070568,7.5307508,0.0338925
MsgID.GLOBAL_POSITION,1520303133.4876511,-121.9938130,37.4139390,4.9640000
MsgID.LOCAL_VELOCITY,1520303133.4876511,-1.7300000,7.6000000,0.0000000
MsgID.LOCAL_POSITION,1520303133.7067819,21.1327934,15.0086880,-4.9699421
MsgID.LOCAL_VELOCITY,1520303133.7067819,-1.7814200,7.8566427,-0.1440821
MsgID.GLOBAL_POSITION,1520303133.7372990,-121.9937939,37.4139357,4.9720000
MsgID.LOCAL_VELOCITY,1520303133.7372990,-1.7700000,7.8700000,-0.1400000
MsgID.LOCAL_POSITION,1520303133.9567921,20.8611717,16.8076801,-4.9838896
MsgID.LOCAL_VELOCITY,1520303133.9567921,-1.7426295,7.7816424,-0.1360273
MsgID.GLOBAL_POSITION,1520303133.9879930,-121.9937740,37.4139334,4.9840000
MsgID.LOCAL_VELOCITY,1520303133.9879930,-1.7300000,7.7200000,-0.1300000
MsgID.STATE,1520303134.1150579,True,True
MsgID.GLOBAL_HOME,1520303134.1871419,-121.9939651,37.4137458,0.0000000
MsgID.LOCAL_POSITION,1520303134.2073770,20.5667439,18.7449951,-4.9858351
MsgID.LOCAL_VELOCITY,1520303134.2073770,-1.5519686,6.4461904,-0.1258933
MsgID.GLOBAL_POSITION,1520303134.2382600,-121.9937514,37.4139304,4.9850000
MsgID.LOCAL_VELOCITY,1520303134.2382600,-1.5000000,6.1400000,-0.1000000
MsgID.LOCAL_POSITION,1520303134.4575019,20.0844879,20.1849537,-4.9822593
MsgID.LOCAL_VELOCITY,1520303134.4575019,-1.2259609,4.2824879,-0.1362869
MsgID.GLOBAL_POSITION,1520303134.4892411,-121.9937361,37.4139259,4.9820000
MsgID.LOCAL_VELOCITY,1520303134.4892411,-1.1600000,3.9600000,-0.1400000
MsgID.LOCAL_POSITION,1520303134.7059159,19.6925316,21.0564117,-4.9818554
MsgID.LOCAL_VELOCITY,1520303134.7059159,-1.3140572,2.7317710,-0.1321807
MsgID.GLOBAL_POSITION,1520303134.7413802,-121.9937274,37.4139227,4.9810000
MsgID.LOCAL_VELOCITY,1520303134.7413802,-1.4100000,2.6200000,-0.1000000
MsgID.LOCAL_POSITION,1520303134.9575481,19.2930584,21.5435963,-4.9839630
MsgID.LOCAL_VELOCITY,1520303134.9575481,-2.2450533,2.0882862,-0.1283635
MsgID.GLOBAL_POSITION,1520303134.9905181,-121.9937220,37.4139186,4.9850000
MsgID.LOCAL_VELOCITY,1520303134.9905181,-2.3800000,2.0000000,-0.1100000
MsgID.STATE,1520303135.1160610,True,True
MsgID.GLOBAL_HOME,1520303135.1867001,-121.9939651,37.4137458,0.0000000
MsgID.LOCAL_POSITION,1520303135.2064130,18.4451866,21.9752007,-4.9932280
MsgID.LOCAL_VELOCITY,1520303135.2064130,-3.2004650,1.4011821,-0.0591352
MsgID.GLOBAL_POSITION,1520303135.2403798,-121.9937175,37.4139108,4.9940000
MsgID.LOCAL_VELOCITY,1520303135.2403798,-3.3100000,1.3100000,-0.0600000
MsgID.LOCAL_POSITION,1520303135.4562070,17.5727005,22.1206112,-5.0046945
MsgID.LOCAL_VELOCITY,1520303135.4562070,-3.9487936,0.7886056,-0.0532865
MsgID.GLOBAL_POSITION,1520303135.4906881,-121.9937158,37.4139023,5.0080000
MsgID.LOCAL_VELOCITY,1520303135.4906881,-4.0900000,0.6700000,-0.0500000
MsgID.LOCAL_POSITION,1520303135.7066729,16.5845299,22.4148369,-5.0228601
MsgID.LOCAL_VELOCITY,1520303135.7066729,-4.6265278,0.2784152,-0.0057336
MsgID.GLOBAL_POSITION,1520303135.7409012,-121.9937125,37.4138940,5.0240000
MsgID.LOCAL_VELOCITY,1520303135.7409012,-4.7000000,0.2200000,0.0200000
MsgID.LOCAL_POSITION,1520303135.9568961,15.5398903,22.5347919,-5.0261006
MsgID.LOCAL_VELOCITY,1520303135.9568961,-5.1832962,-0.1406745,0.1469341
MsgID.GLOBAL_POSITION,1520303135.9910522,-121.9937118,37.4138836,5.0240000
MsgID.LOCAL_VELOCITY,1520303135.9910522,-5.2900000,-0.2100000,0.1300000
MsgID.STATE,1520303136.1148460,True,True
MsgID.GLOBAL_HOME,1520303136.1879730,-121.9939651,37.4137458,0.0000000
MsgID.LOCAL_POSITION,1520303136.2083972,14.0731430,22.4750423,-5.0123892
MsgID.LOCAL_VELOCITY,1520303136.2083972,-5.7272258,-0.5258502,0.1785390
MsgID.GLOBAL_POSITION,1520303136.2413030,-121.9937123,37.4138705,5.0100000
MsgID.LOCAL_VELOCITY,1520303136.2413030,-5.8100000,-0.5800000,0.1400000
MsgID.LOCAL_POSITION,1520303136.4576571,12.5733204,22.2773438,-5.0099473
MsgID.LOCAL_VELOCITY,1520303136.4576571,-6.2484555,-0.8495965,0.1378909
MsgID.GLOBAL_POSITION,1520303136.4915719,-121.9937151,37.4138572,5.0080000
MsgID.LOCAL_VELOCITY,1520303136.4915719,-6.3000000,-0.8800000,0.1400000
MsgID.LOCAL_POSITION,1520303136.7074602,10.9714537,21.8379459,-5.0055933
MsgID.LOCAL_VELOCITY,1520303136.7074602,-6.7234330,-1.0977030,0.0859676
MsgID.GLOBAL_POSITION,1520303136.7423429,-121.9937197,37.4138437,5.0050000
MsgID.LOCAL_VELOCITY,1520303136.7423429,-6.7500000,-1.1100000,0.0700000
MsgID.LOCAL_POSITION,1520303136.9572821,9.3358974,21.5406475,-5.0151858
MsgID.LOCAL_VELOCITY,1520303136.9572821,-7.1409273,-1.2311163,0.0425718
MsgID.GLOBAL_POSITION,1520303136.9926081,-121.9937233,37.4138278,5.0150000
MsgID.LOCAL_VELOCITY,1520303136.9926081,-7.1900000,-1.2400000,0.0400000
MsgID.STATE,1520303137.1167018,True,True
MsgID.GLOBAL_HOME,1520303137.1895249,-121.9939651,37.4137458,0.0000000
MsgID.LOCAL_POSITION,1520303137.2089520,7.3600860,21.1059780,-5.0072327
MsgID.LOCAL_VELOCITY,1520303137.2089520,-7.5324159,-1.2849278,0.0824698
MsgID.GLOBAL_POSITION,1520303137.2424140,-121.9937281,37.4138097,5.0050000
MsgID.LOCAL_VELOCITY,1520303137.2424140,-7.5600000,-1.2800000,0.1000000
MsgID.LOCAL_POSITION,1520303137.4586239,5.2816281,20.9336224,-4.9942570
MsgID.LOCAL_VELOCITY,1520303137.4586239,-7.8590331,-1.2769260,0.0218907
MsgID.GLOBAL_POSITION,1520303137.4917250,-121.9937299,37.4137904,4.9940000
MsgID.LOCAL_VELOCITY,1520303137.4917250,-7.8900000,-1.2700000,0.0000000
MsgID.LOCAL_POSITION,1520303137.7080541,3.4545498,20.6680717,-4.9963198
MsgID.LOCAL_VELOCITY,1520303137.7080541,-7.8562183,-1.3122331,-0.0125547
MsgID.GLOBAL_POSITION,1520303137.7429450,-121.9937333,37.4137741,4.9970000
MsgID.LOCAL_VELOCITY,1520303137.7429450,-7.7700000,-1.3100000,-0.0200000
MsgID.LOCAL_POSITION,1520303137.9600902,1.6353165,20.3026409,-4.9954286
MsgID.LOCAL_VELOCITY,1520303137.9600902,-6.6935029,-1.1994406,0.0135649
MsgID.GLOBAL_POSITION,1520303137.9935820,-121.9937371,37.4137587,4.9950000
MsgID.LOCAL_VELOCITY,1520303137.9935820,-6.4500000,-1.1600000,0.0100000
MsgID.STATE,1520303138.1170611,True,True
MsgID.GLOBAL_HOME,1520303138.1892102,-121.9939651,37.4137458,0.0000000
MsgID.LOCAL_POSITION,1520303138.2092721,0.2004345,20.0564098,-4.9956598
MsgID.LOCAL_VELOCITY,1520303138.2092721,-4.7972555,-0.8953843,-0.0085131
MsgID.GLOBAL_POSITION,1520303138.2429850,-121.9937400,37.4137451,4.9960000
MsgID.LOCAL_VELOCITY,1520303138.2429850,-4.3700000,-0.8100000,-0.0300000
MsgID.LOCAL_POSITION,1520303138.4601972,-1.0057176,19.8388329,-4.9999890
MsgID.LOCAL_VELOCITY,1520303138.4601972,-3.0575697,-0.9535605,-0.0379787
MsgID.GLOBAL_POSITION,1520303138.4937549,-121.9937423,37.4137359,5.0000000
MsgID.LOCAL_VELOCITY,1520303138.4937549,-2.9300000,-1.0400000,0.0000000
MsgID.LOCAL_POSITION,1520303138.7091930,-1.5485876,19.5151043,-5.0004654
MsgID.LOCAL_VELOCITY,1520303138.7091930,-2.3330662,-1.8544493,0.0286832
MsgID.GLOBAL_POSITION,1520303138.7427480,-121.9937463,37.4137314,4.9990000
MsgID.LOCAL_VELOCITY,1520303138.7427480,-2.2500000,-1.9900000,0.0400000
MsgID.LOCAL_POSITION,1520303138.9624472,-1.8994565,18.7982159,-4.9952850
MsgID.LOCAL_VELOCITY,1520303138.9624472,-1.6325381,-2.9742925,-0.0403925
MsgID.GLOBAL_POSITION,1520303138.9948530,-121.9937548,37.4137284,4.9960000
MsgID.LOCAL_VELOCITY,1520303138.9948530,-1.5400000,-3.0900000,-0.0400000
MsgID.STATE,1520303139.1186991,True,True
MsgID.GLOBAL_HOME,1520303139.1883960,-121.9939651,37.4137458,0.0000000
MsgID.LOCAL_POSITION,1520303139.2113450,-2.2308259,18.0223007,-5.0007472
MsgID.LOCAL_VELOCITY,1520303139.2113450,-1.0597969,-3.7411194,-0.0214354
MsgID.GLOBAL_POSITION,1520303139.2445951,-121.9937643,37.4137249,5.0000000
MsgID.LOCAL_VELOCITY,1520303139.2445951,-0.9400000,-3.8900000,-0.0200000
MsgID.LOCAL_POSITION,1520303139.4594638,-2.5694518,17.0143719,-4.9907236
MsgID.LOCAL_VELOCITY,1520303139.4594638,-0.4926206,-4.5226026,-0.0224325
MsgID.GLOBAL_POSITION,1520303139.4947689,-121.9937754,37.4137226,4.9890000
MsgID.LOCAL_VELOCITY,1520303139.4947689,-0.4200000,-4.6100000,-0.0200000
MsgID.LOCAL_POSITION,1520303139.7106261,-2.5859892,15.8789358,-4.9799438
MsgID.LOCAL_VELOCITY,1520303139.7106261,-0.1008849,-5.0917339,-0.0339262
MsgID.GLOBAL_POSITION,1520303139.7447090,-121.9937888,37.4137225,4.9770000
MsgID.LOCAL_VELOCITY,1520303139.7447090,-0.0400000,-5.1800000,-0.0300000
MsgID.LOCAL_POSITION,1520303139.9615948,-2.4984710,14.2244425,-4.9786243
MsgID.LOCAL_VELOCITY,1520303139.9615948,0.3598006,-5.8106093,-0.1320502
MsgID.GLOBAL_POSITION,1520303139.9957278,-121.9938072,37.4137236,4.9780000
MsgID.LOCAL_VELOCITY,1520303139.9957278,0.4000000,-5.8700000,-0.1100000
MsgID.STATE,1520303140.1167099,True,True
MsgID.GLOBAL_HOME,1520303140.1893330,-121.9939651,37.4137458,0.0000000
